class_index,label,threshold,precision,recall,f1
17,Haloalkane,0.7399999499320984,0.8601767167880948,0.4546124856627888,0.5948437583748727
17,Haloalkane,0.7599999904632568,0.8699321529041867,0.43068982467638867,0.5761411584196394
17,Haloalkane,0.7799999713897705,0.8796943490107807,0.40556556884592276,0.5551775700934579
17,Haloalkane,0.7999999523162842,0.8907335907335907,0.37801081435359657,0.5307718854250546
17,Haloalkane,0.8199999332427979,0.9006376567864901,0.35100223933584573,0.5051386350684823
17,Haloalkane,0.8399999737739563,0.9123862409378374,0.32306515921131684,0.4771700548564053
17,Haloalkane,0.85999995470047,0.9219821673525377,0.29368070347916325,0.4454662192949754
17,Haloalkane,0.8799999356269836,0.932741982649381,0.261319569610574,0.40825991424365893
17,Haloalkane,0.8999999761581421,0.9443438914027149,0.2279753126877492,0.3672840864094329
17,Haloalkane,0.9199999570846558,0.9567774586239912,0.19102627123272709,0.3184684377062988
17,Haloalkane,0.9399999380111694,0.9673066943435392,0.1527117810912666,0.263779806127503
17,Haloalkane,0.949999988079071,0.9748389694041868,0.1322573597684199,0.23291492329149233
18,Hydrazine,0.019999999552965164,0.21140939597315436,0.7866061293984109,0.33325318586198605
18,Hydrazine,0.03999999910593033,0.2538375140396855,0.7695800227014756,0.38175675675675674
18,Hydrazine,0.05999999865889549,0.2864493996569468,0.7582292849035187,0.4158107687519452
18,Hydrazine,0.07999999821186066,0.31024801123069723,0.7525539160045402,0.4393638170974155
18,Hydrazine,0.09999999403953552,0.3326582278481013,0.7457434733257662,0.46008403361344535
18,Hydrazine,0.11999998986721039,0.34808102345415776,0.7412031782065834,0.4737033006891549
18,Hydrazine,0.14000000059604645,0.36261891438164523,0.735527809307605,0.48575712143928035
18,Hydrazine,0.1599999964237213,0.376463700234192,0.7298524404086265,0.4967168791039011
18,Hydrazine,0.17999999225139618,0.39119804400978,0.7264472190692395,0.5085419149781486
18,Hydrazine,0.19999998807907104,0.40458015267175573,0.7219069239500567,0.5185487158581329
18,Hydrazine,0.2199999839067459,0.4172141918528252,0.720771850170261,0.5285060341240116
18,Hydrazine,0.23999999463558197,0.4281842818428184,0.717366628830874,0.5362749257530759
18,Hydrazine,0.25999999046325684,0.4396914446002805,0.7116912599318955,0.5435630689206762
18,Hydrazine,0.2800000011920929,0.4509379509379509,0.7094211123723042,0.5513895015438907
18,Hydrazine,0.30000001192092896,0.458486407053637,0.7082860385925085,0.5566458519179304
18,Hydrazine,0.3199999928474426,0.46766917293233085,0.7060158910329172,0.5626413387607417
18,Hydrazine,0.3400000035762787,0.47324159021406725,0.70261066969353,0.5655550479671083
18,Hydrazine,0.36000001430511475,0.4801864801864802,0.7014755959137344,0.5701107011070111
18,Hydrazine,0.3799999952316284,0.48929421094369546,0.7003405221339387,0.5760971055088702
18,Hydrazine,0.4000000059604645,0.49959514170040487,0.7003405221339387,0.5831758034026465
18,Hydrazine,0.41999998688697815,0.5057660626029654,0.6969353007945517,0.5861575178997613
18,Hydrazine,0.4399999976158142,0.51209341117598,0.6969353007945517,0.5903846153846154
18,Hydrazine,0.46000000834465027,0.5221843003412969,0.6946651532349603,0.5962006819288845
18,Hydrazine,0.47999998927116394,0.5253654342218401,0.6935300794551645,0.5978473581213307
18,Hydrazine,0.5,0.5356200527704486,0.6912599318955732,0.6035678889990089
18,Hydrazine,0.5199999809265137,0.5468468468468468,0.6889897843359818,0.6097438473129081
18,Hydrazine,0.5399999618530273,0.5536205316223648,0.6855845629965948,0.6125760649087221
18,Hydrazine,0.559999942779541,0.5606343283582089,0.6821793416572077,0.615463389656938
18,Hydrazine,0.5799999833106995,0.5669515669515669,0.677639046538025,0.6173733195449845
18,Hydrazine,0.5999999642372131,0.5750242013552759,0.674233825198638,0.6206896551724138
18,Hydrazine,0.6199999451637268,0.5838264299802761,0.6719636776390465,0.6248021108179419
18,Hydrazine,0.6399999856948853,0.5923694779116466,0.6696935300794552,0.6286627597229622
18,Hydrazine,0.6599999666213989,0.6016343207354443,0.6685584562996595,0.6333333333333333
18,Hydrazine,0.6799999475479126,0.6101871101871101,0.6662883087400681,0.6370048833423766
18,Hydrazine,0.699999988079071,0.6183932346723044,0.6640181611804767,0.6403940886699507
18,Hydrazine,0.7199999690055847,0.6262083780880774,0.6617480136208853,0.6434878587196468
18,Hydrazine,0.7399999499320984,0.6380638063806381,0.6583427922814983,0.6480446927374302
18,Hydrazine,0.7599999904632568,0.647191011235955,0.6538024971623155,0.6504799548277809
18,Hydrazine,0.7799999713897705,0.6608996539792388,0.6503972758229285,0.6556064073226545
18,Hydrazine,0.7999999523162842,0.6714116251482799,0.6424517593643587,0.6566125290023201
18,Hydrazine,0.8199999332427979,0.6836363636363636,0.6401816118047673,0.6611957796014069
18,Hydrazine,0.8399999737739563,0.6912669126691267,0.637911464245176,0.6635182998819362
18,Hydrazine,0.85999995470047,0.7061790668348046,0.6356413166855845,0.6690561529271206
18,Hydrazine,0.8799999356269836,0.7187096774193549,0.6322360953461975,0.6727053140096618
